company,vessel,captain,observers,dep_date,arr_date,das,trip,drag,drag_all,location,drag_date,drag_period,drag_time_s,drag_time_e,time_fished_min,depth,id_status,com_status,order,family,class,groups,categories,sci_name,alpha_code,com_name,sample_wt_lbs,total_wt_lbs,entered_by
psi,falcon_94,r_macalmon,t_browne_c_danjou,25/04/2019,02/05/2019,8,3,2,14,Zone 8,26/04/2019,night,6:05:00 pm,10:00:00 pm,3:55,12,yes,yes,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,micropogonias_furnieri,CKM,bashaw,0.65,15.49,c_danjou
psi,falcon_94,r_macalmon,t_browne_c_danjou,25/04/2019,02/05/2019,8,3,2,14,Zone 8,26/04/2019,night,6:05:00 pm,10:00:00 pm,3:55,12,yes,yes,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,nebris_microps,NBM,butterfish,0.68,16.11,c_danjou
psi,falcon_94,r_macalmon,t_browne_c_danjou,25/04/2019,02/05/2019,8,3,2,14,Zone 8,26/04/2019,night,6:05:00 pm,10:00:00 pm,3:55,12,yes,yes,siluriformes,ariidae,actinopterygii,discarded_bycatch,bony_fish,bagre_bagre,BEB,catfish,0.17,4.05,c_danjou
psi,falcon_94,r_macalmon,t_browne_c_danjou,25/04/2019,02/05/2019,8,3,2,14,Zone 8,26/04/2019,night,6:05:00 pm,10:00:00 pm,3:55,12,yes,yes,not_applicable,not_applicable,not_applicable,retained _bycatch,shell_fish,multiple_species_prawns,not_applicable,prawns,0,1,c_danjou
psi,falcon_94,r_macalmon,t_browne_c_danjou,25/04/2019,02/05/2019,8,3,2,14,Zone 8,26/04/2019,night,6:05:00 pm,10:00:00 pm,3:55,12,yes,yes,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,lonchurus_elegans,RLE,chinese_butterfish,0.16,3.86,c_danjou
psi,typhoon,d_pang,t_browne_c_danjou,19/06/2019,25/06/2019,7,4,4,22,Zone 8,22/06/2019,day,4:15:00 am,8:15:00 am,4:00,10,yes,no,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,stellifer_microps,EFM,croaker_lm,10,59.38,c_danjou
psi,typhoon,d_pang,t_browne_c_danjou,19/06/2019,25/06/2019,7,4,5,23,Zone 8,22/06/2019,night,5:00:00 pm,9:00:00 pm,4:00,10,yes,no,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,stellifer_microps,EFM,croaker_lm,0.3,114.65,c_danjou
psi,falcon_94,r_macalmon,t_browne_c_danjou,25/04/2019,02/05/2019,8,3,5,17,Zone 8,28/04/2019,day,7:25:00 am,12:15:00 pm,4:50,9,yes,no,anguilliformes,ophichthidae,actinopterygii,discarded_bycatch,other,ophichthus_gomesii,OOG,shrimp_eel,3.2,3.2,t_browne
psi,falcon_94,r_macalmon,t_browne_c_danjou,25/04/2019,02/05/2019,8,3,2,14,Zone 8,26/04/2019,night,6:05:00 pm,10:00:00 pm,3:55,12,yes,yes,not_applicable,not_applicable,not_applicable,retained _bycatch,bony_fish,multiple_species_finfish,not_applicable,finfish,0,21.02,c_danjou
psi,typhoon,d_pang,t_browne_c_danjou,19/06/2019,25/06/2019,7,4,6,24,Zone 8,23/06/2019,night,3:30:00 pm,7:30:00 pm,4:00,10,yes,no,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,stellifer_microps,EFM,croaker_lm,0.8,9.17,c_danjou
psi,falcon_94,r_macalmon,t_browne_c_danjou,25/04/2019,02/05/2019,8,3,6,18,Zone 8,28/04/2019,night,4:40:00 pm,10:12:00 pm,5:32,9,yes,no,anguilliformes,ophichthidae,actinopterygii,discarded_bycatch,other,ophichthus_gomesii,OOG,shrimp_eel,0.01,0.2,t_browne
psi,falcon_94,r_macalmon,t_browne_c_danjou,25/04/2019,02/05/2019,8,3,2,14,Zone 8,26/04/2019,night,6:05:00 pm,10:00:00 pm,3:55,12,yes,no,clupeiformes,clupeidae ,actinopterygii,discarded_bycatch,bony_fish,harengula_jaguana,HCG,scaled_herring,0.28,6.67,c_danjou
psi,falcon_94,r_macalmon,t_browne_c_danjou,25/04/2019,02/05/2019,8,3,2,14,Zone 8,26/04/2019,night,6:05:00 pm,10:00:00 pm,3:55,12,yes,yes,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,cynoscion_virescens,YNV,seatrout,1.36,32.41,c_danjou
psi,falcon_94,r_macalmon,t_browne_c_danjou,25/04/2019,02/05/2019,8,3,2,14,Zone 8,26/04/2019,night,6:05:00 pm,10:00:00 pm,3:55,12,yes,no,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,larimus_breviceps,LRJ,silver_snapper,0.58,13.92,c_danjou
nhs,ebb_tide,m_seepersaud ,t_browne_c_danjou,01/08/2019,10/08/2019,10,5,1,25,06 41- 57 45,02/08/2019,day,5:45:00 am,9:15:00 am,3:30,8,yes,no,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,stellifer_microps,EFM,croaker_lm,0.57,8.57,t_browne
nhs,ebb_tide,m_seepersaud ,t_browne_c_danjou,01/08/2019,10/08/2019,10,5,2,26,06 41- 57 43,03/08/2019,day,9:30:00 am,1:00:00 pm,3:30,8,yes,no,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,stellifer_microps,EFM,croaker_lm,2.5,31.43,t_browne
psi,falcon_94,r_macalmon,t_browne_c_danjou,25/04/2019,02/05/2019,8,3,2,14,Zone 8,26/04/2019,night,6:05:00 pm,10:00:00 pm,3:55,12,yes,yes,decapoda,portunidae,malacostraca,discarded_bycatch,shell_fish,callinectes_ornatus,KLO,sheriga_crab,0.14,3.34,c_danjou
psi,typhoon,d_pang,t_browne_c_danjou,19/06/2019,25/06/2019,7,4,1,19,Zone 8,20/06/2019,day,5:30:00 am,9:30:00 am,4:00,11,yes,no,anguilliformes,ophichthidae,actinopterygii,discarded_bycatch,other,ophichthus_gomesii,OOG,shrimp_eel,1.5,7.27,t_browne
psi,falcon_94,r_macalmon,t_browne_c_danjou,25/04/2019,02/05/2019,8,3,3,15,Zone 7,27/04/2019,day,3:25:00 am,7:00:00 am,3:35,10,yes,no,decapoda,malacostraca,malacostraca ,discarded_bycatch,shell_fish,hepatus_gronovii,HGV,box_crab,0.39,6.07,c_danjou
psi,falcon_94,r_macalmon,t_browne_c_danjou,25/04/2019,02/05/2019,8,3,3,15,Zone 7,27/04/2019,day,3:25:00 am,7:00:00 am,3:35,10,yes,no,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,paralonchurus_brasiliensis,RLB,banded_croaker,0.28,4.25,c_danjou
psi,typhoon,d_pang,t_browne_c_danjou,19/06/2019,25/06/2019,7,4,2,20,Zone 8,20/06/2019,night,8:30:00 pm,11:59:00 pm,3:29,9,yes,no,anguilliformes,ophichthidae,actinopterygii,discarded_bycatch,other,ophichthus_gomesii,OOG,shrimp_eel,0.11,0.32,t_browne
psi,typhoon,d_pang,t_browne_c_danjou,19/06/2019,25/06/2019,7,4,3,21,Zone 8,21/06/2019,day,5:00:00 am,9:00:00 am,4:00,9,yes,no,anguilliformes,ophichthidae,actinopterygii,discarded_bycatch,other,ophichthus_gomesii,OOG,shrimp_eel,0.86,6.58,t_browne
psi,falcon_94,r_macalmon,t_browne_c_danjou,25/04/2019,02/05/2019,8,3,3,15,Zone 7,27/04/2019,day,3:25:00 am,7:00:00 am,3:35,10,yes,no,tetraodontiformes,tetraodontidae,actinopterygii,discarded_bycatch,bony_fish,colomesus_psittacus,KOP,banded_puffer,1.32,20.32,c_danjou
nhs,ebb_tide,m_seepersaud ,t_browne_c_danjou,01/08/2019,10/08/2019,10,5,3,27,06 52- 57 49,04/08/2019,day,3:30:00 am,7:00:00 am,3:30,7,yes,no,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,stellifer_microps,EFM,croaker_lm,1.88,31.43,t_browne
psi,falcon_94,r_macalmon,t_browne_c_danjou,25/04/2019,02/05/2019,8,3,3,15,Zone 7,27/04/2019,day,3:25:00 am,7:00:00 am,3:35,10,yes,yes,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,macrodon_ancylodon,WKK,bangamary,3.8,58.44,c_danjou
psi,falcon_94,r_macalmon,t_browne_c_danjou,25/04/2019,02/05/2019,8,3,3,15,Zone 7,27/04/2019,day,3:25:00 am,7:00:00 am,3:35,10,yes,no,pleuronectiformes,achiridae,actinopterygii,discarded_bycatch,flat_fish,achirus_achirus,HIK,drab_sole,0.02,0.25,c_danjou
psi,falcon_94,r_macalmon,t_browne_c_danjou,25/04/2019,02/05/2019,8,3,3,15,Zone 7,27/04/2019,day,3:25:00 am,7:00:00 am,3:35,10,yes,yes,siluriformes,ariidae,actinopterygii,discarded_bycatch,bony_fish,bagre_bagre,BEB,catfish,2.68,41.32,c_danjou
psi,falcon_94,r_macalmon,t_browne_c_danjou,25/04/2019,02/05/2019,8,3,3,15,Zone 7,27/04/2019,day,3:25:00 am,7:00:00 am,3:35,10,yes,yes,siluriformes,ariidae,actinopterygii,discarded_bycatch,bony_fish,bagre_bagre,BEB,catfish,0.31,4.8,c_danjou
psi,falcon_94,r_macalmon,t_browne_c_danjou,25/04/2019,02/05/2019,8,3,3,15,Zone 7,27/04/2019,day,3:25:00 am,7:00:00 am,3:35,10,yes,yes,not_applicable,not_applicable,not_applicable,retained _bycatch,shell_fish,multiple_species_prawns,not_applicable,prawns,0,1.5,c_danjou
psi,typhoon,d_pang,t_browne_c_danjou,19/06/2019,25/06/2019,7,4,5,23,Zone 8,22/06/2019,night,5:00:00 pm,9:00:00 pm,4:00,10,yes,no,anguilliformes,ophichthidae,actinopterygii,discarded_bycatch,other,ophichthus_gomesii,OOG,shrimp_eel,0.32,3.2,c_danjou
nhs,ebb_tide,m_seepersaud ,t_browne_c_danjou,01/08/2019,10/08/2019,10,5,4,28,06:36 57:49,04/08/2019,night,5:30:00 pm,6:30:00 pm,1:00,9,yes,no,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,stellifer_microps,EFM,croaker_lm,1.9,31.43,c_danjou
nhs,ebb_tide,m_seepersaud ,t_browne_c_danjou,01/08/2019,10/08/2019,10,5,5,29,06:38 57:31,05/08/2019,night,6:15:00 pm,10:00:00 pm,3:45,7,yes,no,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,stellifer_microps,EFM,croaker_lm,0.77,31.43,c_danjou
psi,falcon_94,r_macalmon,t_browne_c_danjou,25/04/2019,02/05/2019,8,3,3,15,Zone 7,27/04/2019,day,3:25:00 am,7:00:00 am,3:35,10,yes,yes,not_applicable,not_applicable,not_applicable,retained _bycatch,bony_fish,multiple_species_finfish,not_applicable,finfish,0,21.02,c_danjou
nhs,ebb_tide,m_seepersaud ,t_browne_c_danjou,01/08/2019,10/08/2019,10,5,6,30,06:38 57:31,05/08/2019,night,2:15:00 pm,6:00:00 pm,3:45,8,yes,no,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,stellifer_microps,EFM,croaker_lm,2.9,31.43,c_danjou
psi,falcon_94,r_macalmon,t_browne_c_danjou,25/04/2019,02/05/2019,8,3,3,15,Zone 7,27/04/2019,day,3:25:00 am,7:00:00 am,3:35,10,yes,no,perciformes,haemulidae,actinopterygii,discarded_bycatch,bony_fish,conodon_nobilis,BRG,grunt,0.05,0.8,c_danjou
psi,falcon_94,r_macalmon,t_browne_c_danjou,25/04/2019,02/05/2019,8,3,3,15,Zone 7,27/04/2019,day,3:25:00 am,7:00:00 am,3:35,10,yes,yes,clupeiformes,engraulidae ,actinopterygii,discarded_bycatch,bony_fish,anchoa_mitchilli,ANB,negli,0.56,8.68,c_danjou
psi,typhoon,d_pang,t_browne_c_danjou,19/06/2019,25/06/2019,7,4,6,24,Zone 8,23/06/2019,night,3:30:00 pm,7:30:00 pm,4:00,10,yes,no,anguilliformes,ophichthidae,actinopterygii,discarded_bycatch,other,ophichthus_gomesii,OOG,shrimp_eel,0.6,6.88,c_danjou
psi,falcon_94,r_macalmon,t_browne_c_danjou,25/04/2019,02/05/2019,8,3,3,15,Zone 7,27/04/2019,day,3:25:00 am,7:00:00 am,3:35,10,yes,yes,batrachoidiformes,batrachoididae,actinopterygii,discarded_bycatch,bony_fish,batrachoides_surinamensis,TFB,pacu,1.25,19.24,c_danjou
psi,falcon_94,r_macalmon,t_browne_c_danjou,25/04/2019,02/05/2019,8,3,3,15,Zone 7,27/04/2019,day,3:25:00 am,7:00:00 am,3:35,10,yes,yes,batrachoidiformes,batrachoididae,actinopterygii,discarded_bycatch,bony_fish,batrachoides_surinamensis,TFB,pacu,0.19,2.92,c_danjou
psi,falcon_94,r_macalmon,t_browne_c_danjou,25/04/2019,02/05/2019,8,3,3,15,Zone 7,27/04/2019,day,3:25:00 am,7:00:00 am,3:35,10,yes,yes,perciformes,ephippidae,actinopterygii,discarded_bycatch,bony_fish,chaetodipterus_faber,HRF,sea_donkey,0.24,3.63,c_danjou
nhs,olivia,m_sampson,t_browne_c_danjou,14/09/2019,19/09/2019,6,6,1,31,Zone 6,15/09/2019,night,4:06:00 am,8:00:00 am,3:54,7,yes,no,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,stellifer_microps,EFM,croaker_lm,7,120.66,c_danjou
psi,falcon_94,r_macalmon,t_browne_c_danjou,25/04/2019,02/05/2019,8,3,3,15,Zone 7,27/04/2019,day,3:25:00 am,7:00:00 am,3:35,10,yes,yes,decapoda,portunidae,malacostraca,discarded_bycatch,shell_fish,callinectes_ornatus,KLO,sheriga_crab,0.16,2.46,c_danjou
psi,falcon_94,r_macalmon,t_browne_c_danjou,25/04/2019,02/05/2019,8,3,3,15,Zone 7,27/04/2019,day,3:25:00 am,7:00:00 am,3:35,10,yes,yes,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,cynoscion_virescens,YNV,seatrout,1.25,19.3,c_danjou
psi,falcon_94,r_macalmon,t_browne_c_danjou,25/04/2019,02/05/2019,8,3,3,15,Zone 7,27/04/2019,day,3:25:00 am,7:00:00 am,3:35,10,yes,no,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,larimus_breviceps,LRJ,shorthead_drum,0.26,4,c_danjou
nhs,olivia,m_sampson,t_browne_c_danjou,14/09/2019,19/09/2019,6,6,2,32,Zone 6,15/09/2019,day,3:10:00 pm,7:30:00 pm,4:20,7,yes,no,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,stellifer_microps,EFM,croaker_lm,2,46.38,c_danjou
psi,falcon_94,r_macalmon,t_browne_c_danjou,25/04/2019,02/05/2019,8,3,3,15,Zone 7,27/04/2019,day,3:25:00 am,7:00:00 am,3:35,10,yes,no,decapoda,leucosiidae,malacostraca ,discarded_bycatch,shell_fish,persephona_lichtensteinii,NA,siri_ball,0,0.02,c_danjou
nhs,ebb_tide,m_seepersaud ,t_browne_c_danjou,01/08/2019,10/08/2019,10,5,1,25,06 41- 57 45,02/08/2019,day,5:45:00 am,9:15:00 am,3:30,8,yes,no,anguilliformes,ophichthidae,actinopterygii,discarded_bycatch,other,ophichthus_gomesii,OOG,shrimp_eel,1.75,31.43,t_browne
nhs,ebb_tide,m_seepersaud ,t_browne_c_danjou,01/08/2019,10/08/2019,10,5,2,26,06 41- 57 43,03/08/2019,day,9:30:00 am,1:00:00 pm,3:30,8,yes,no,anguilliformes,ophichthidae,actinopterygii,discarded_bycatch,other,ophichthus_gomesii,OOG,shrimp_eel,5.42,31.43,t_browne
psi,falcon_94,r_macalmon,t_browne_c_danjou,25/04/2019,02/05/2019,8,3,4,16,Zone 8,27/04/2019,night,5:15:00 pm,9:15:00 pm,4:00,10,yes,no,decapoda,malacostraca,malacostraca ,discarded_bycatch,shell_fish,hepatus_gronovii,HGV,box_crab,0.5,3.58,t_browne
psi,falcon_94,r_macalmon,t_browne_c_danjou,25/04/2019,02/05/2019,8,3,4,16,Zone 8,27/04/2019,night,5:15:00 pm,9:15:00 pm,4:00,10,yes,no,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,paralonchurus_brasiliensis,RLB,banded_croaker,0.25,1.8,t_browne
psi,falcon_94,r_macalmon,t_browne_c_danjou,25/04/2019,02/05/2019,8,3,4,16,Zone 8,27/04/2019,night,5:15:00 pm,9:15:00 pm,4:00,10,yes,no,myliobatiformes,gymnuridae,elasmobranchii ,discarded_bycatch,flat_fish,gymnura_micrura,RGI,butterfly_stingray,0.77,5.47,t_browne
nhs,ebb_tide,m_seepersaud ,t_browne_c_danjou,01/08/2019,10/08/2019,10,5,3,27,06 52- 57 49,04/08/2019,day,3:30:00 am,7:00:00 am,3:30,7,yes,no,anguilliformes,ophichthidae,actinopterygii,discarded_bycatch,other,ophichthus_gomesii,OOG,shrimp_eel,0.77,31.43,t_browne
psi,falcon_94,r_macalmon,t_browne_c_danjou,25/04/2019,02/05/2019,8,3,4,16,Zone 8,27/04/2019,night,5:15:00 pm,9:15:00 pm,4:00,10,yes,yes,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,macrodon_ancylodon,WKK,bangamary,5.07,36.14,t_browne
psi,falcon_94,r_macalmon,t_browne_c_danjou,25/04/2019,02/05/2019,8,3,4,16,Zone 8,27/04/2019,night,5:15:00 pm,9:15:00 pm,4:00,10,yes,yes,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,nebris_microps,NBM,butterfish,1.06,7.56,t_browne
psi,falcon_94,r_macalmon,t_browne_c_danjou,25/04/2019,02/05/2019,8,3,4,16,Zone 8,27/04/2019,night,5:15:00 pm,9:15:00 pm,4:00,10,yes,yes,siluriformes,ariidae,actinopterygii,discarded_bycatch,bony_fish,bagre_bagre,BEB,catfish,1.85,13.22,t_browne
psi,falcon_94,r_macalmon,t_browne_c_danjou,25/04/2019,02/05/2019,8,3,4,16,Zone 8,27/04/2019,night,5:15:00 pm,9:15:00 pm,4:00,10,yes,yes,not_applicable,not_applicable,not_applicable,retained _bycatch,shell_fish,multiple_species_prawns,not_applicable,prawns,0,1.2,t_browne
psi,falcon_94,r_macalmon,t_browne_c_danjou,25/04/2019,02/05/2019,8,3,4,16,Zone 8,27/04/2019,night,5:15:00 pm,9:15:00 pm,4:00,10,yes,yes,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,lonchurus_elegans,RLE,chinese_butterfish,0.84,5.96,t_browne
nhs,olivia,m_sampson,t_browne_c_danjou,14/09/2019,19/09/2019,6,6,3,33,Zone 6,16/09/2019,night,3:11:00 am,7:00:00 am,3:49,7,yes,no,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,stellifer_microps,EFM,croaker_lm,8,46.38,c_danjou
nhs,olivia,m_sampson,t_browne_c_danjou,14/09/2019,19/09/2019,6,6,4,34,Zone 6,16/09/2019,day,4:00:00 pm,7:30:00 pm,3:30,7,yes,no,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,stellifer_microps,EFM,croaker_lm,3,46.38,t_browne
psi,falcon_94,r_macalmon,t_browne_c_danjou,25/04/2019,02/05/2019,8,3,4,16,Zone 8,27/04/2019,night,5:15:00 pm,9:15:00 pm,4:00,10,yes,yes,siluriformes,ariidae,actinopterygii,discarded_bycatch,bony_fish,arius_proops,AXP,cuirass,1.24,8.84,t_browne
nhs,ebb_tide,m_seepersaud ,t_browne_c_danjou,01/08/2019,10/08/2019,10,5,4,28,06:36 57:49,04/08/2019,night,5:30:00 pm,6:30:00 pm,1:00,9,yes,no,anguilliformes,ophichthidae,actinopterygii,discarded_bycatch,other,ophichthus_gomesii,OOG,shrimp_eel,0.99,31.43,c_danjou
psi,falcon_94,r_macalmon,t_browne_c_danjou,25/04/2019,02/05/2019,8,3,4,16,Zone 8,27/04/2019,night,5:15:00 pm,9:15:00 pm,4:00,10,yes,yes,not_applicable,not_applicable,not_applicable,retained _bycatch,bony_fish,multiple_species_finfish,not_applicable,finfish,0,21.02,t_browne
nhs,olivia,m_sampson,t_browne_c_danjou,14/09/2019,19/09/2019,6,6,5,35,Zone 6,17/09/2019,night,1:15:00 am,5:53:00 am,4:38,7,yes,no,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,stellifer_microps,EFM,croaker_lm,2.1,46.38,t_browne
psi,falcon_94,r_macalmon,t_browne_c_danjou,25/04/2019,02/05/2019,8,3,4,16,Zone 8,27/04/2019,night,5:15:00 pm,9:15:00 pm,4:00,10,yes,yes,clupeiformes,engraulidae ,actinopterygii,discarded_bycatch,bony_fish,anchoa_mitchilli,ANB,negli,0.16,1.13,t_browne
psi,falcon_94,r_macalmon,t_browne_c_danjou,25/04/2019,02/05/2019,8,3,4,16,Zone 8,27/04/2019,night,5:15:00 pm,9:15:00 pm,4:00,10,yes,yes,batrachoidiformes,batrachoididae,actinopterygii,discarded_bycatch,bony_fish,batrachoides_surinamensis,TFB,pacu,10.6,75.56,t_browne
psi,falcon_94,r_macalmon,t_browne_c_danjou,25/04/2019,02/05/2019,8,3,4,16,Zone 8,27/04/2019,night,5:15:00 pm,9:15:00 pm,4:00,10,yes,no,clupeiformes,clupeidae ,actinopterygii,discarded_bycatch,bony_fish,harengula_jaguana,HCG,scaled_herring,0.13,0.91,t_browne
psi,falcon_94,r_macalmon,t_browne_c_danjou,25/04/2019,02/05/2019,8,3,4,16,Zone 8,27/04/2019,night,5:15:00 pm,9:15:00 pm,4:00,10,yes,no,clupeiformes,clupeidae ,actinopterygii,discarded_bycatch,bony_fish,harengula_jaguana,HCG,scaled_herring,0.2,1.41,t_browne
psi,falcon_94,r_macalmon,t_browne_c_danjou,25/04/2019,02/05/2019,8,3,4,16,Zone 8,27/04/2019,night,5:15:00 pm,9:15:00 pm,4:00,10,yes,yes,decapoda,portunidae,malacostraca,discarded_bycatch,shell_fish,callinectes_ornatus,KLO,sheriga_crab,0.38,2.71,t_browne
psi,falcon_94,r_macalmon,t_browne_c_danjou,25/04/2019,02/05/2019,8,3,4,16,Zone 8,27/04/2019,night,5:15:00 pm,9:15:00 pm,4:00,10,yes,yes,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,cynoscion_virescens,YNV,seatrout,1.53,10.91,t_browne
nhs,olivia,m_sampson,t_browne_c_danjou,14/09/2019,19/09/2019,6,6,6,36,Zone 5,18/09/2019,day,2:10:00 pm,6:00:00 pm,3:50,7,yes,no,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,stellifer_microps,EFM,croaker_lm,1.02,46.38,t_browne
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,1,37,06:39N-57:38W,06/10/2019,night,2:15:00 am,6:00:00 am,3:45,5,yes,no,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,stellifer_microps,EFM,croaker_lm,8.1,89.36,d_spellen
psi,falcon_94,r_macalmon,t_browne_c_danjou,25/04/2019,02/05/2019,8,3,5,17,Zone 8,28/04/2019,day,7:25:00 am,12:15:00 pm,4:50,9,yes,no,decapoda,malacostraca,malacostraca ,discarded_bycatch,shell_fish,hepatus_gronovii,HGV,box_crab,0.35,3.24,t_browne
psi,falcon_94,r_macalmon,t_browne_c_danjou,25/04/2019,02/05/2019,8,3,5,17,Zone 8,28/04/2019,day,7:25:00 am,12:15:00 pm,4:50,9,yes,no,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,paralonchurus_brasiliensis,RLB,banded_croaker,0.13,1.2,t_browne
nhs,ebb_tide,m_seepersaud ,t_browne_c_danjou,01/08/2019,10/08/2019,10,5,5,29,06:38 57:31,05/08/2019,night,6:15:00 pm,10:00:00 pm,3:45,7,yes,no,anguilliformes,ophichthidae,actinopterygii,discarded_bycatch,other,ophichthus_gomesii,OOG,shrimp_eel,0.34,31.43,c_danjou
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,2,38,06:40N-07:39W,06/10/2019,day,6:38:00 am,9:38:00 am,3:00,5,yes,no,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,stellifer_microps,EFM,croaker_lm,6,15.59,t_browne
psi,falcon_94,r_macalmon,t_browne_c_danjou,25/04/2019,02/05/2019,8,3,5,17,Zone 8,28/04/2019,day,7:25:00 am,12:15:00 pm,4:50,9,yes,yes,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,macrodon_ancylodon,WKK,bangamary,2.66,24.86,t_browne
psi,falcon_94,r_macalmon,t_browne_c_danjou,25/04/2019,02/05/2019,8,3,5,17,Zone 8,28/04/2019,day,7:25:00 am,12:15:00 pm,4:50,9,yes,yes,siluriformes,ariidae,actinopterygii,discarded_bycatch,bony_fish,bagre_bagre,BEB,catfish,1.06,9.93,t_browne
psi,falcon_94,r_macalmon,t_browne_c_danjou,25/04/2019,02/05/2019,8,3,5,17,Zone 8,28/04/2019,day,7:25:00 am,12:15:00 pm,4:50,9,yes,no,pleuronectiformes,achiridae,actinopterygii,discarded_bycatch,flat_fish,achirus_achirus,HIK,drab_sole,0.03,0.24,t_browne
psi,falcon_94,r_macalmon,t_browne_c_danjou,25/04/2019,02/05/2019,8,3,5,17,Zone 8,28/04/2019,day,7:25:00 am,12:15:00 pm,4:50,9,yes,yes,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,lonchurus_elegans,RLE,chinese_butterfish,2.8,26.18,t_browne
psi,falcon_94,r_macalmon,t_browne_c_danjou,25/04/2019,02/05/2019,8,3,5,17,Zone 8,28/04/2019,day,7:25:00 am,12:15:00 pm,4:50,9,yes,yes,not_applicable,not_applicable,not_applicable,retained _bycatch,shell_fish,multiple_species_prawns,not_applicable,prawns,0,3,t_browne
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,3,39,06:59N-57:52W,06/10/2019,day,12:15:00 pm,4:30:00 pm,4:15,8,yes,no,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,stellifer_microps,EFM,croaker_lm,20,15.59,t_browne
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,4,40,06:40N-07:39W,07/10/2019,night,2:30:00 am,6:45:00 am,4:15,5,yes,no,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,stellifer_microps,EFM,croaker_lm,4,15.59,d_spellen
nhs,ebb_tide,m_seepersaud ,t_browne_c_danjou,01/08/2019,10/08/2019,10,5,6,30,06:38 57:31,05/08/2019,night,2:15:00 pm,6:00:00 pm,3:45,8,yes,no,anguilliformes,ophichthidae,actinopterygii,discarded_bycatch,other,ophichthus_gomesii,OOG,shrimp_eel,0.25,2.39,c_danjou
psi,falcon_94,r_macalmon,t_browne_c_danjou,25/04/2019,02/05/2019,8,3,5,17,Zone 8,28/04/2019,day,7:25:00 am,12:15:00 pm,4:50,9,yes,yes,not_applicable,not_applicable,not_applicable,retained _bycatch,bony_fish,multiple_species_finfish,not_applicable,finfish,0,21.02,t_browne
psi,maria_de,n_persaud,t_browne_d_spellen,05/10/2019,09/10/2019,5,7,5,41,06:37N-57:31W,08/10/2019,night,2:15:00 am,5:46:00 am,3:31,8,yes,no,perciformes,sciaenidae,actinopterygii,discarded_bycatch,bony_fish,stellifer_microps,EFM,croaker_lm,20,15.59,t_browne
nhs,olivia,m_sampson,t_browne_c_danjou,14/09/2019,19/09/2019,6,6,1,31,Zone 6,15/09/2019,night,4:06:00 am,8:00:00 am,3:54,7,yes,no,anguilliformes,ophichthidae,actinopterygii,discarded_bycatch,other,ophichthus_gomesii,OOG,shrimp_eel,0.45,46.38,c_danjou
